,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg,M
6EZ5_20151125,1.0093684941013186,8.803726177,9.992443381000001,12.680178836000001,10.93461750535099,0.222627953966565,2882.0,0.0051319177385587104,0.0034244003409639266,10606.962192160943,23251
