,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg
6EU5_20150619,1.0119760479041917,9.385253333000001,10.143702007,11.629115264000001,10.986831475038137,0.2561828965280885,2839.0,0.004782649657162771,0.0034234077728095376,11354.49190140845
