,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg,M
6EU5_20150616,1.0048642075395218,9.82762814,11.671623834,15.042784897,12.934251986884929,0.27468628884845064,2467.0,0.004449166284772923,0.0032977074568826493,11249.240680713128,12485
