,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvx,rvxe,spot_avg,M,S1,Volume
6EU5_20150821,1.0139445423946145,4.090686193000001,4.616037025000001,5.6316214680000005,4.971591848313031,0.2574444065032718,6239.0,0.007118921677719063,0.005161530630258082,0.005108235875898056,11339.934775641026,31874.0,0.9861306532663316,169587.0
