,ask12qty,ask12tomid,ask1qty,ask1tomid,bid12qty,bid12tomid,bid1qty,bid1tomid,twspr1,twspr2
6EU5_20150714,106.88161982348527,1.3422415094170008,28.435961871443606,0.5940575655884286,102.93370361802157,1.4651348882857125,26.497613400939148,0.5940575655884286,1.1881151311768572,3.35744504818492
