side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,9,18,77,13396,13,13,1163,601
DT  ,21,269,495,10125,65,79,2006,2935
DT+F,32,43,144,2990,12,17,521,664
F   ,8079,4989,18,123,7059,10567,0,239
