t,-2.0,-1.0,0.0,1.0,2.0
-2.0,170,8351,1492,331,0
-1.0,4322,192667,12213,1362,1701
0.0,4274,9737,247892,9636,4171
1.0,1576,1164,12573,181188,4257
2.0,2,346,1541,8240,168
