side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,3,4,28,4530,2,0,239,154
DT  ,3,28,92,3656,3,2,519,881
DT+F,4,4,51,666,1,4,117,199
F   ,3514,1878,0,14,1430,3265,0,16
