side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,13,5493,0,0,225,192
DT  ,0,4,87,4319,1,1,535,1042
DT+F,2,5,22,680,0,2,93,172
F   ,4180,2561,1,1,1739,3417,0,2
