,ask12qty,ask12tomid,ask1qty,ask1tomid,bid12qty,bid12tomid,bid1qty,bid1tomid,twspr1,twspr2
6CM6_20160512,121.66402377718538,1.73174173171568,25.656317728857157,0.7965101934405251,122.248249137419,1.6478286453442086,26.628614719078033,0.7965101934405251,1.5930203926118156,4.011841725005789
