side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,3,7,5902,0,0,245,146
DT  ,0,5,81,3863,0,0,488,985
DT+F,0,4,28,675,1,0,115,141
F   ,4885,2322,0,2,1417,3089,0,7
