side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,1,5,5030,0,0,205,118
DT  ,0,3,71,4813,1,1,398,973
DT+F,0,0,10,577,0,0,102,102
F   ,3716,2442,0,1,1642,3814,0,4
