side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,12,2,31,7498,7,0,410,412
DT  ,7,23,113,5747,7,9,599,1495
DT+F,5,8,31,877,3,6,130,255
F   ,5294,3587,1,20,3037,4365,0,34
