t,-2.0,-1.0,0.0,1.0,2.0
-2.0,45925,17688,9743,5182,531
-1.0,13522,145227,6326,537,6758
0.0,12386,3769,132502,3705,12205
1.0,6684,574,6169,145076,13361
2.0,552,5112,9826,17365,47715
