side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,1,21,2979,1,0,208,100
DT  ,5,44,150,2970,11,5,917,491
DT+F,33,42,125,868,13,10,213,331
F   ,2388,2110,1,13,859,2381,0,58
