side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,3,27,2642,2,0,93,132
DT  ,2,45,155,2326,17,4,833,487
DT+F,28,33,88,748,9,7,142,283
F   ,2040,1801,1,12,801,1975,0,66
