side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,3,4,40,2651,3,0,151,197
DT  ,9,59,172,2204,12,11,801,552
DT+F,48,39,92,719,23,16,149,320
F   ,2081,1620,1,20,869,2071,0,81
