t,-2.0,-1.0,0.0,1.0,2.0
-2.0,5337,3272,2095,646,1
-1.0,2028,65843,4160,1315,1672
0.0,2592,3740,99328,3677,2584
1.0,1393,1334,3989,50100,1716
2.0,1,828,2350,2794,4851
