side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,2,4,3,3406,0,3,514,47
DT  ,5,82,171,7324,12,20,1378,1380
DT+F,6,20,57,1684,1,2,404,356
F   ,2138,4017,2,43,1815,6224,1,53
