side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,8,10,73,3234,14,7,181,296
DT  ,22,137,258,2989,35,20,1188,729
DT+F,106,79,181,999,40,27,308,450
F   ,2516,2263,0,22,1082,2836,0,229
