t,-2.0,-1.0,0.0,1.0,2.0
-2.0,5793,3272,1981,674,3
-1.0,1857,60607,4604,1053,1420
0.0,2699,3841,104000,3942,2760
1.0,1372,1101,4587,65093,1835
2.0,2,720,2070,3226,5776
