,twspr1,twspr2,bid1tomid,ask1tomid,bid1qty,ask1qty,bid12tomid,ask12tomid,bid12qty,ask12qty
WDOH1720170223,1.0188761456897002,3.0197365536857603,0.5094380728448501,0.5094380728448501,163.01009490256598,162.0453363300729,1.1920479944028528,1.1925124474831494,476.4977682011847,472.12851464563846
