t,-2.0,-1.0,0.0,1.0,2.0
-2.0,10756,4712,2623,1107,3
-1.0,2821,91478,4409,1112,1866
0.0,3625,3398,134736,3468,3466
1.0,1994,1109,4509,83975,2947
2.0,5,990,2415,4872,10440
