side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,3,3,17,2319,0,0,102,68
DT  ,4,30,93,2057,7,8,611,240
DT+F,22,22,61,594,7,6,154,174
F   ,1825,1484,1,10,644,1497,1,35
