,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg
DOLH1720170223,0.23630427252157635,0.010357485651919577,0.007120412028695362,10.657493072,7.740748273,8.672185706,8.259226595379605,0.5083463745435577,3834.0,3065.265449804433
