side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,2,5,56,2779,3,5,144,236
DT  ,9,81,165,2355,18,19,813,629
DT+F,40,58,122,712,21,18,154,331
F   ,2259,1741,0,27,878,2162,1,101
