side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,2,6,2943,0,1,587,26
DT  ,1,25,156,5613,0,7,1266,831
DT+F,0,7,60,1699,0,3,466,307
F   ,1745,2996,0,9,1819,4859,1,20
