,Li,lamb,Co,Al,u,eta
0,1.0,0.9753679783718835,1141.0,2105.0,0.271021377672209,0.26434557323570523
1,2.0,0.023430459597476718,9.0,69.0,-0.3695652173913043,-0.008659082894719656
2,3.0,0.00030039050765995795,0.0,1.0,-1.0,-0.00030039050765995795
3,4.0,0.00030039050765995795,1.0,0.0,inf,inf
4,7.0,0.00030039050765995795,0.0,1.0,-3.0,-0.0009011715229798739
5,8.0,0.00030039050765995795,1.0,0.0,inf,inf
