,twspr1,twspr2,bid1tomid,ask1tomid,bid1qty,ask1qty,bid12tomid,ask12tomid,bid12qty,ask12qty
DOLH1720170208,1.1521243266746735,3.1527594133273564,0.5760621633373367,0.5760621633373367,75.9358867307954,80.62335636832645,1.2858941308865313,1.2879402289981299,241.89473635636904,260.1782019899021
