,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg,M
WDOH1720170213,0.05786243568863054,0.015593529354002737,0.005304662715555174,7.062072263,3.287805758,3.68054156,3.501383133668649,0.5071942446043165,9035.0,3127.0,38523
