side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,1,0,828,0,0,224,7
DT  ,1,5,55,1578,1,3,410,218
DT+F,0,1,41,537,0,0,165,153
F   ,542,798,1,4,516,1463,1,4
