side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,4,6,40,1822,10,4,90,234
DT  ,8,58,127,1560,14,9,569,439
DT+F,38,45,88,488,11,13,133,233
F   ,1549,1166,2,28,576,1482,0,85
