side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,4,5,41,2662,1,2,136,229
DT  ,4,75,157,1621,26,11,701,553
DT+F,52,55,111,628,20,10,163,271
F   ,2269,1282,1,28,704,1707,0,92
