,twspr1,twspr2,bid1tomid,ask1tomid,bid1qty,ask1qty,bid12tomid,ask12tomid,bid12qty,ask12qty
WDOG1720170106,1.0295115933410992,3.0295992745023965,0.5147557966705496,0.5147557966705496,72.597345275883,73.5421850603229,1.2290243588366134,1.232037435964981,236.90322894385554,240.9545945922501
