side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,4,7,2388,0,2,365,36
DT  ,2,28,149,4491,3,10,883,929
DT+F,2,13,47,1155,1,3,262,233
F   ,1412,2337,2,11,1382,4099,1,23
