,Trade Qty,Avg_Cost
0,1.0,0.254250605877007
1,2.0,0.2541949015811552
2,3.0,0.2553161945568515
3,4.0,0.255679382768967
4,5.0,0.25520277481323367
5,6.0,0.2569142512077294
6,7.0,0.2550605608096897
7,8.0,0.25502800407331977
8,9.0,0.25370973579442635
9,10.0,0.2572670807453416
10,11.0,0.25488354620586023
11,12.0,0.25163398692810457
12,13.0,0.2538860103626943
13,14.0,0.2559039876113047
14,15.0,0.26274350649350653
15,16.0,0.2524326347305389
16,17.0,0.25667569659442724
17,18.0,0.25387596899224807
18,19.0,0.25286774628879893
19,20.0,0.2573766094420601
20,21.0,0.2514669374858948
21,22.0,0.255038065382893
22,23.0,0.2514450867052023
23,24.0,0.25453154425612057
24,25.0,0.2818623481781377
25,26.0,0.2600334448160535
26,27.0,0.2658119658119658
27,28.0,0.25340785169029445
28,29.0,0.2694152923538231
29,30.0,0.26139747995418094
30,31.0,0.2653609831029186
31,32.0,0.2626869658119658
32,33.0,0.25706214689265533
33,34.0,0.25707547169811323
34,35.0,0.2637526652452025
35,36.0,0.2621031746031746
36,37.0,0.2771898404428525
37,38.0,0.25495049504950495
38,39.0,0.2637149672033393
39,40.0,0.2631478658536585
40,41.0,0.25688945201140323
41,42.0,0.2610964138741917
42,43.0,0.26345019090593547
43,44.0,0.2637195121951219
44,45.0,0.2663082437275986
45,46.0,0.260230179028133
46,47.0,0.26685645789631407
47,48.0,0.26151315789473684
48,49.0,0.25455927051671734
49,50.0,0.29306282722513083
50,51.0,0.28182256509161036
51,52.0,0.26264245014245013
52,53.0,0.28192385444743934
53,54.0,0.27789961013645226
54,55.0,0.2650870406189555
55,56.0,0.2590215773809524
56,57.0,0.2569444444444444
57,58.0,0.27040816326530615
58,59.0,0.268064228367529
59,60.0,0.2671626984126984
60,61.0,0.27284836065573775
61,62.0,0.2523719165085389
62,63.0,0.25447700447700444
63,64.0,0.26661068925233644
64,65.0,0.2705528846153846
65,66.0,0.26136363636363635
66,67.0,0.2610903814262023
67,68.0,0.26239106753812635
68,69.0,0.25735294117647056
69,70.0,0.26028138528138534
70,71.0,0.26666666666666666
71,72.0,0.2593669250645995
72,73.0,0.26278538812785385
73,74.0,0.2642813267813268
74,75.0,0.30602564102564095
75,76.0,0.26987986270022885
76,77.0,0.28762414056531704
77,78.0,0.2775641025641026
78,79.0,0.27246835443037976
79,80.0,0.26166666666666666
80,81.0,0.26093106995884774
81,82.0,0.2611788617886179
82,83.0,0.26948972360028345
83,84.0,0.25
84,85.0,0.26136363636363635
85,86.0,0.2616279069767442
86,87.0,0.32497387669801464
87,88.0,0.2689393939393939
88,89.0,0.2534332084893883
89,90.0,0.2772633744855967
90,91.0,0.2698647506339814
91,92.0,0.25
92,93.0,0.26136363636363635
93,94.0,0.2777777777777778
94,95.0,0.29714912280701755
95,96.0,0.25
96,97.0,0.2549563838223632
97,98.0,0.264172335600907
98,99.0,0.25
99,100.0,0.29975903614457833
100,101.0,0.2857142857142857
101,102.0,0.25
102,103.0,0.32193292144748453
103,104.0,0.3169642857142857
104,105.0,0.2900793650793651
105,106.0,0.34433962264150947
106,107.0,0.25
107,108.0,0.262037037037037
108,109.0,0.275
109,110.0,0.28727272727272724
110,111.0,0.25
111,112.0,0.25
112,113.0,0.25
113,114.0,0.25
114,115.0,0.25
115,116.0,0.25
116,117.0,0.3
117,118.0,0.25
118,119.0,0.5852941176470589
119,120.0,0.25
120,121.0,0.25
121,122.0,0.25
122,123.0,0.33638211382113825
123,124.0,0.25
124,125.0,0.32975
125,126.0,0.3068783068783069
126,127.0,0.4166666666666667
127,128.0,0.25
128,129.0,0.3701550387596899
129,130.0,0.36076923076923073
130,131.0,0.25
131,132.0,0.25
132,133.0,0.25
133,134.0,0.25
134,135.0,0.37037037037037035
135,136.0,0.25
136,137.0,0.25
137,138.0,0.25
138,139.0,0.25
139,140.0,0.25
140,141.0,0.25
141,142.0,0.25
142,143.0,0.25
143,144.0,0.25
144,145.0,0.5482758620689655
145,147.0,0.25
146,148.0,0.25
147,149.0,0.25
148,150.0,0.25
149,151.0,0.39155629139072845
150,152.0,0.25
151,155.0,0.25
152,156.0,0.25
153,157.0,0.35350318471337583
154,160.0,0.25
155,161.0,0.25
156,162.0,0.25
157,163.0,0.25
158,164.0,0.25
159,165.0,0.25
160,166.0,0.25
161,168.0,0.27529761904761907
162,169.0,0.25
163,170.0,0.25
164,171.0,0.25
165,172.0,0.25
166,173.0,0.25
167,174.0,0.25
168,176.0,0.25
169,179.0,0.25
170,180.0,0.25
171,182.0,0.25
172,186.0,0.25268817204301075
173,187.0,0.25
174,190.0,0.25
175,196.0,0.3920068027210884
176,197.0,0.25
177,198.0,0.34090909090909094
178,200.0,0.3416666666666666
179,207.0,0.25
180,209.0,0.25
181,212.0,0.25
182,214.0,0.25
183,218.0,0.2786697247706422
184,220.0,0.25
185,222.0,0.33783783783783783
186,225.0,0.25
187,238.0,0.25
188,239.0,0.25
189,241.0,0.5985477178423236
190,251.0,1.3735059760956174
191,257.0,0.25
192,267.0,0.25
193,278.0,0.25
194,299.0,0.25
195,349.0,0.25
