,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg
WDOG1720170116,0.08311723351062998,0.017752484260713557,0.00723801825212787,4.243192147,2.577498963,2.814312198,2.511422907263946,0.51908913908406,11813.0,3243.1949805315726
