side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,2,2417,0,0,1024,8
DT  ,0,10,79,3729,2,5,1216,338
DT+F,1,4,52,2129,1,2,869,185
F   ,1623,2267,0,6,1824,3092,1,8
