,Li,lamb,Co,Al,u,eta
0,1.0,0.9688359303391384,1641.0,2587.0,0.3171627367607267,0.3072786551384859
1,2.0,0.029560036663611365,14.0,115.0,-0.37826086956521743,-0.011181405172757343
2,3.0,0.00045829514207149406,0.0,2.0,-1.0,-0.00045829514207149406
3,4.0,0.001145737855178735,0.0,4.0,-1.5,-0.0017186067827681026
