t,-2.0,-1.0,0.0,1.0,2.0
-2.0,8995,3609,2084,871,2
-1.0,2211,66385,3134,590,1391
0.0,2820,2401,116140,2460,2784
1.0,1535,555,3245,76293,2349
2.0,0,762,2001,3763,9189
