,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg,M
DOLH1720170207,0.2365692863535077,0.00847257880374652,0.005827869182232188,17.962864546,9.943009933,12.497259203,11.729385916900592,0.5107062359128475,2662.0,3144.4078107397672,9610
