,twspr1,twspr2,bid1tomid,ask1tomid,bid1qty,ask1qty,bid12tomid,ask12tomid,bid12qty,ask12qty
WDOG1720170110,1.0201053614638116,3.020383848986915,0.5100526807319058,0.5100526807319058,99.78845123460596,87.90711609461778,1.231502514234806,1.2427653200239717,322.33504067229217,300.3505606294618
