side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,2,8,13,1088,8,6,54,128
DT  ,6,70,41,1240,11,13,214,391
DT+F,13,28,16,201,3,1,44,83
F   ,792,862,3,38,472,997,4,70
