,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg
DOLG1720170104,0.2968402179391168,0.009425154345837999,0.007262143722665264,10.489489715,9.32204054,9.751926121,8.85563219931463,0.5165640574611551,3411.0,3253.0734173505275
