t,-2.0,-1.0,0.0,1.0,2.0
-2.0,24224,8725,6240,3861,350
-1.0,6953,62716,2972,412,4657
0.0,7247,1950,63741,1912,6924
1.0,4614,388,3026,60418,6455
2.0,362,3931,5795,8298,25632
