,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg
WDOH1720170223,0.06859653193980392,0.020492048311883213,0.007590169049194265,4.02391027,1.914327054,2.168718226,2.108760408738886,0.5046299315291816,15335.0,3066.1481155451224
