side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,2,8,40,1828,0,2,145,160
DT  ,10,49,183,2049,9,14,658,521
DT+F,44,19,100,661,13,13,143,276
F   ,1424,1499,0,35,683,1889,0,55
