,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg,M
DOLG1720170131,0.3494796351021457,0.005362118208837818,0.004482933726079208,33.450872727,90.814297619,63.976915433,29.724860639475647,0.6744186046511628,473.0,3121.0147679324896,1303
