,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg,M
WDOG1720170119,0.08467425755320697,0.021807107769045105,0.008974055814655076,3.031149926,1.565195524,1.777321751,1.6877028206459015,0.5084994921687069,18707.0,3220.668778062861,65296
