,twspr1,twspr2,bid1tomid,ask1tomid,bid1qty,ask1qty,bid12tomid,ask12tomid,bid12qty,ask12qty
DOLG1720170127,1.1244102761239059,3.1252397186723386,0.5622051380619529,0.5622051380619529,58.05006704723265,52.528196835515,1.298209273737247,1.306601026022538,211.70768609742996,193.2483862341714
