,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg
DOLH1720170130,0.2754625121713729,0.006385861727362899,0.004739862685877978,78.515752747,85.864787735,82.815491139,20.576003219888907,0.839240506329114,395.0,3149.8661616161617
