side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,190,59,11,3119,596,9,3,1471
DT  ,9,9,0,109,28,3,39,140
DT+F,5,0,1,22,7,0,1,19
F   ,2633,80,0,297,1989,177,0,613
