,eta1,rvp,rvxe,dt_cont,dt_alt,dt_avg,duration,chgavg,ndfpr,spot_avg,M
DOLH1720170217,0.26543515039659,0.010494412765428982,0.007646318015874276,10.371752041,7.584453973,8.547671465,7.860351485959166,0.5134961439588689,3890.0,3101.0801850424054,12281
