side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,3,2,29,3219,3,5,452,167
DT  ,0,1,109,3823,1,0,721,520
DT+F,0,0,41,1098,0,0,322,214
F   ,2416,1670,0,5,1457,3498,1,7
