,ask12qty,ask12tomid,ask1qty,ask1tomid,bid12qty,bid12tomid,bid1qty,bid1tomid,twspr1,twspr2
6JM5_20150511,261.14094059390567,1.3174620546044156,88.14957800088374,0.655879529808127,254.12472925078347,1.3673912295934223,86.19162895005749,0.655879529808127,1.311759059616254,3.4084010933699727
