,Li,lamb,Co,Al,u,eta
0,1.0,0.97165991902834,416.0,1023.0,0.20332355816226788,0.19756135206050318
1,2.0,0.016869095816464237,3.0,22.0,-0.36363636363636365,-0.00613421666053245
2,3.0,0.005398110661268556,3.0,5.0,-0.10000000000000009,-0.000539811066126856
3,4.0,0.0020242914979757085,1.0,2.0,-0.5,-0.0010121457489878543
4,5.0,0.0006747638326585695,1.0,0.0,inf,inf
5,6.0,0.0006747638326585695,0.0,1.0,-2.5,-0.0016869095816464236
6,7.0,0.0006747638326585695,1.0,0.0,inf,inf
7,9.0,0.0006747638326585695,0.0,1.0,-4.0,-0.002699055330634278
8,10.0,0.0006747638326585695,0.0,1.0,-4.5,-0.003036437246963563
9,13.0,0.0006747638326585695,0.0,1.0,-6.0,-0.004048582995951417
