,Li,lamb,Co,Al,u,eta
0,0.5,0.0389768574908648,16.0,48.0,0.3333333333333333,0.012992285830288264
1,1.0,0.9518879415347138,471.0,1091.0,0.2158570119156737,0.2054716867382448
2,2.0,0.007308160779537149,2.0,10.0,-0.30000000000000004,-0.0021924482338611453
3,3.5,0.0018270401948842874,0.0,3.0,-1.25,-0.0022838002436053593
