side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,4,1407,0,0,165,33
DT  ,0,1,33,1464,0,0,284,247
DT+F,0,0,11,424,0,0,82,62
F   ,1082,764,0,0,527,1265,0,1
