side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,4,8,50,3447,7,7,420,173
DT  ,5,25,154,2855,3,10,897,652
DT+F,4,14,96,1193,2,4,383,306
F   ,2542,1655,1,38,1549,2878,1,36
