side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,7,8,3225,1,2,342,52
DT  ,4,35,83,2198,4,6,554,335
DT+F,5,5,30,859,0,4,257,115
F   ,2411,1165,1,15,1212,1996,0,19
