side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,24,1932,0,1,321,86
DT  ,0,7,162,2197,1,2,625,463
DT+F,1,2,56,954,1,2,309,174
F   ,1379,1155,1,1,982,2289,0,8
