,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvx,rvxe,spot_avg,M,S1,Volume
6JM5_20150522,1.0213776722090262,14.996134840000002,17.091352137,22.239496932,15.796858954615974,0.20392117186737382,1684.0,0.005182018484431477,0.0034254142724322013,0.0033093683929621425,8239.709792284866,9949.0,0.9867959898932268,66519.0
