side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,2,2782,0,1,96,4
DT  ,0,0,6,648,0,0,98,45
DT+F,0,0,9,189,0,0,36,13
F   ,1613,232,0,1,1271,565,0,0
