,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvx,rvxe,spot_avg,M,S1
6MM4_20140611,25.0,187.16055670100002,208.415043478,262.65250000000003,234.78211869360254,0.20618556701030927,138.0,0.0038277011065552275,0.002459769039501047,0.0024580015150292792,76725.89928057554,1841.0,0.979761474521142
